,year,artist,track,artistTrack,time,timeInSeconds,genre,enterDate,peakedDate,weeksToPeak,week,rank,peakRank,lifeSpan,weeksAtPeak,weeksAfterPeak
17278,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,27.0,,65.0,11.0,1.0,3.0
17279,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,28.0,,65.0,11.0,1.0,3.0
17280,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,29.0,,65.0,11.0,1.0,3.0
17281,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,30.0,,65.0,11.0,1.0,3.0
17282,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,31.0,,65.0,11.0,1.0,3.0
17283,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,32.0,,65.0,11.0,1.0,3.0
17284,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,33.0,,65.0,11.0,1.0,3.0
17285,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,34.0,,65.0,11.0,1.0,3.0
17286,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,35.0,,65.0,11.0,1.0,3.0
17287,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,36.0,,65.0,11.0,1.0,3.0
17288,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,37.0,,65.0,11.0,1.0,3.0
17289,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,38.0,,65.0,11.0,1.0,3.0
17290,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,39.0,,65.0,11.0,1.0,3.0
17291,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,40.0,,65.0,11.0,1.0,3.0
17292,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,41.0,,65.0,11.0,1.0,3.0
17293,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,42.0,,65.0,11.0,1.0,3.0
17294,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,43.0,,65.0,11.0,1.0,3.0
17295,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,44.0,,65.0,11.0,1.0,3.0
17296,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,45.0,,65.0,11.0,1.0,3.0
17297,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,46.0,,65.0,11.0,1.0,3.0
17298,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,47.0,,65.0,11.0,1.0,3.0
17299,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,48.0,,65.0,11.0,1.0,3.0
17300,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,49.0,,65.0,11.0,1.0,3.0
17301,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,50.0,,65.0,11.0,1.0,3.0
17302,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,51.0,,65.0,11.0,1.0,3.0
17303,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,52.0,,65.0,11.0,1.0,3.0
17304,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,53.0,,65.0,11.0,1.0,3.0
17305,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,54.0,,65.0,11.0,1.0,3.0
17306,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,55.0,,65.0,11.0,1.0,3.0
17307,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,56.0,,65.0,11.0,1.0,3.0
17308,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,57.0,,65.0,11.0,1.0,3.0
17309,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,58.0,,65.0,11.0,1.0,3.0
17310,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,59.0,,65.0,11.0,1.0,3.0
17311,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,60.0,,65.0,11.0,1.0,3.0
17312,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,61.0,,65.0,11.0,1.0,3.0
17313,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,62.0,,65.0,11.0,1.0,3.0
17314,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,63.0,,65.0,11.0,1.0,3.0
17315,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,64.0,,65.0,11.0,1.0,3.0
17316,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,65.0,,65.0,11.0,1.0,3.0
17317,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,66.0,,65.0,11.0,1.0,3.0
17318,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,67.0,,65.0,11.0,1.0,3.0
17319,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,68.0,,65.0,11.0,1.0,3.0
17320,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,69.0,,65.0,11.0,1.0,3.0
17321,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,70.0,,65.0,11.0,1.0,3.0
17322,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,71.0,,65.0,11.0,1.0,3.0
17323,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,72.0,,65.0,11.0,1.0,3.0
17324,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,73.0,,65.0,11.0,1.0,3.0
17325,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,74.0,,65.0,11.0,1.0,3.0
17326,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,75.0,,65.0,11.0,1.0,3.0
17327,2000,"Adkins, Trace",More,"Adkins, Trace - 'More'",3:05,185.0,Country,2000-04-29,2000-06-17,7.0,76.0,,65.0,11.0,1.0,3.0
17328,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,1.0,80.0,65.0,10.0,1.0,3.0
17329,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,2.0,79.0,65.0,10.0,1.0,3.0
17330,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,3.0,76.0,65.0,10.0,1.0,3.0
17331,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,4.0,72.0,65.0,10.0,1.0,3.0
17332,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,5.0,68.0,65.0,10.0,1.0,3.0
17333,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,6.0,68.0,65.0,10.0,1.0,3.0
17334,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,7.0,65.0,65.0,10.0,1.0,3.0
17335,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,8.0,70.0,65.0,10.0,1.0,3.0
17336,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,9.0,84.0,65.0,10.0,1.0,3.0
17337,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,10.0,91.0,65.0,10.0,1.0,3.0
17338,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,11.0,,65.0,10.0,1.0,3.0
17339,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,12.0,,65.0,10.0,1.0,3.0
17340,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,13.0,,65.0,10.0,1.0,3.0
17341,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,14.0,,65.0,10.0,1.0,3.0
17342,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,15.0,,65.0,10.0,1.0,3.0
17343,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,16.0,,65.0,10.0,1.0,3.0
17344,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,17.0,,65.0,10.0,1.0,3.0
17345,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,18.0,,65.0,10.0,1.0,3.0
17346,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,19.0,,65.0,10.0,1.0,3.0
17347,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,20.0,,65.0,10.0,1.0,3.0
17348,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,21.0,,65.0,10.0,1.0,3.0
17349,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,22.0,,65.0,10.0,1.0,3.0
17350,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,23.0,,65.0,10.0,1.0,3.0
17351,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,24.0,,65.0,10.0,1.0,3.0
17352,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,25.0,,65.0,10.0,1.0,3.0
17353,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,26.0,,65.0,10.0,1.0,3.0
17354,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,27.0,,65.0,10.0,1.0,3.0
17355,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,28.0,,65.0,10.0,1.0,3.0
17356,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,29.0,,65.0,10.0,1.0,3.0
17357,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,30.0,,65.0,10.0,1.0,3.0
17358,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,31.0,,65.0,10.0,1.0,3.0
17359,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,32.0,,65.0,10.0,1.0,3.0
17360,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,33.0,,65.0,10.0,1.0,3.0
17361,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,34.0,,65.0,10.0,1.0,3.0
17362,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,35.0,,65.0,10.0,1.0,3.0
17363,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,36.0,,65.0,10.0,1.0,3.0
17364,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,37.0,,65.0,10.0,1.0,3.0
17365,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,38.0,,65.0,10.0,1.0,3.0
17366,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,39.0,,65.0,10.0,1.0,3.0
17367,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,40.0,,65.0,10.0,1.0,3.0
17368,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,41.0,,65.0,10.0,1.0,3.0
17369,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,42.0,,65.0,10.0,1.0,3.0
17370,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,43.0,,65.0,10.0,1.0,3.0
17371,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,44.0,,65.0,10.0,1.0,3.0
17372,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,45.0,,65.0,10.0,1.0,3.0
17373,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,46.0,,65.0,10.0,1.0,3.0
17374,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,47.0,,65.0,10.0,1.0,3.0
17375,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,48.0,,65.0,10.0,1.0,3.0
17376,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,49.0,,65.0,10.0,1.0,3.0
17377,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,50.0,,65.0,10.0,1.0,3.0
17378,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,51.0,,65.0,10.0,1.0,3.0
17379,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,52.0,,65.0,10.0,1.0,3.0
17380,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,53.0,,65.0,10.0,1.0,3.0
17381,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,54.0,,65.0,10.0,1.0,3.0
17382,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,55.0,,65.0,10.0,1.0,3.0
17383,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,56.0,,65.0,10.0,1.0,3.0
17384,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,57.0,,65.0,10.0,1.0,3.0
17385,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,58.0,,65.0,10.0,1.0,3.0
17386,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,59.0,,65.0,10.0,1.0,3.0
17387,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,60.0,,65.0,10.0,1.0,3.0
17388,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,61.0,,65.0,10.0,1.0,3.0
17389,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,62.0,,65.0,10.0,1.0,3.0
17390,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,63.0,,65.0,10.0,1.0,3.0
17391,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,64.0,,65.0,10.0,1.0,3.0
17392,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,65.0,,65.0,10.0,1.0,3.0
17393,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,66.0,,65.0,10.0,1.0,3.0
17394,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,67.0,,65.0,10.0,1.0,3.0
17395,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,68.0,,65.0,10.0,1.0,3.0
17396,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,69.0,,65.0,10.0,1.0,3.0
17397,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,70.0,,65.0,10.0,1.0,3.0
17398,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,71.0,,65.0,10.0,1.0,3.0
17399,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,72.0,,65.0,10.0,1.0,3.0
17400,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,73.0,,65.0,10.0,1.0,3.0
17401,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,74.0,,65.0,10.0,1.0,3.0
17402,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,75.0,,65.0,10.0,1.0,3.0
17403,2000,"Dixie Chicks, The",Cold Day In July,"Dixie Chicks, The - 'Cold Day In July'",5:12,312.0,Country,2000-06-24,2000-08-05,6.0,76.0,,65.0,10.0,1.0,3.0
17404,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,1.0,82.0,64.0,8.0,1.0,4.0
17405,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,2.0,69.0,64.0,8.0,1.0,4.0
17406,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,3.0,69.0,64.0,8.0,1.0,4.0
17407,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,4.0,64.0,64.0,8.0,1.0,4.0
17408,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,5.0,71.0,64.0,8.0,1.0,4.0
17409,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,6.0,79.0,64.0,8.0,1.0,4.0
17410,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,7.0,82.0,64.0,8.0,1.0,4.0
17411,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,8.0,89.0,64.0,8.0,1.0,4.0
17412,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,9.0,,64.0,8.0,1.0,4.0
17413,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,10.0,,64.0,8.0,1.0,4.0
17414,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,11.0,,64.0,8.0,1.0,4.0
17415,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,12.0,,64.0,8.0,1.0,4.0
17416,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,13.0,,64.0,8.0,1.0,4.0
17417,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,14.0,,64.0,8.0,1.0,4.0
17418,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,15.0,,64.0,8.0,1.0,4.0
17419,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,16.0,,64.0,8.0,1.0,4.0
17420,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,17.0,,64.0,8.0,1.0,4.0
17421,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,18.0,,64.0,8.0,1.0,4.0
17422,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,19.0,,64.0,8.0,1.0,4.0
17423,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,20.0,,64.0,8.0,1.0,4.0
17424,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,21.0,,64.0,8.0,1.0,4.0
17425,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,22.0,,64.0,8.0,1.0,4.0
17426,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,23.0,,64.0,8.0,1.0,4.0
17427,2000,"Price, Kelly",As We Lay,"Price, Kelly - 'As We Lay'",6:20,380.0,Rock,2000-07-15,2000-08-05,3.0,24.0,,64.0,8.0,1.0,4.0
